Time,Cheating
270640,0
270680,0
270720,0
270760,0
270800,0
270840,0
270880,0
270920,0
270960,0
271000,0
271040,0
271080,0
271120,0
271160,0
271200,0
271240,0
271280,0
271320,0
271360,0
271400,0
271440,0
271480,0
271520,0
271560,0
271600,0
271640,0
271680,0
271720,0
271760,0
271800,0
271840,0
271880,0
271920,0
271960,0
272000,0
272040,0
272080,0
272120,0
272160,0
272200,0
272240,0
272280,0
272320,0
272360,0
272400,0
272440,0
272480,0
272520,0
272560,0
272600,0
272640,0
272680,0
272720,0
272760,0
272800,0
272840,0
272880,0
272920,0
272960,0
273000,0
273040,0
273080,0
273120,0
273160,0
273200,0
273240,0
273280,0
273320,0
273360,0
273400,0
273440,0
273480,0
273520,0
273560,0
273600,0
273640,0
273680,0
273720,0
273760,0
273800,0
273840,0
273880,0
273920,0
273960,0
274000,0
274040,0
274080,0
274120,0
274160,0
274200,0
274240,0
274280,0
274320,0
274360,0
274400,0
274440,0
274480,0
274520,0
274560,0
274600,0
274640,0
274680,0
274720,0
274760,0
274800,0
274840,0
274880,0
274920,0
274960,0
275000,0
275040,0
275080,0
275120,0
275160,0
275200,0
275240,0
275280,0
275320,0
275360,0
275400,0
275440,0
275480,0
275520,0
275560,0
275600,0
275640,0
275680,0
275720,0
275760,0
275800,0
275840,0
275880,0
275920,0
275960,0
276000,0
276040,0
276080,0
276120,0
276160,0
276200,0
276240,0
276280,0
276320,0
276360,0
276400,0
276440,0
276480,0
276520,0
276560,0
276600,0
276640,0
276680,0
276720,0
276760,0
276800,0
276840,0
276880,0
276920,0
276960,0
277000,0
277040,0
277080,0
277120,0
277160,0
277200,0
277240,0
277280,0
277320,0
277360,0
277400,0
277440,0
277480,0
277520,0
277560,0
277600,0
277640,0
277680,0
277720,0
277760,0
277800,0
277840,0
277880,0
277920,0
277960,0
278000,0
278040,0
278080,0
278120,0
278160,0
278200,0
278240,0
278280,0
278320,0
278360,0
278400,0
278440,0
278480,0
278520,0
278560,0
278600,0
278640,0
278680,0
278720,0
278760,0
278800,0
278840,0
278880,0
278920,0
278960,0
279000,0
279040,0
279080,0
279120,0
279160,0
279200,0
279240,0
279280,0
279320,0
279360,0
279400,0
279440,0
279480,0
279520,0
279560,0
279600,0
279640,0
279680,0
279720,0
279760,0
279800,0
279840,0
279880,0
279920,0
279960,0
280000,0
280040,0
280080,0
280120,0
280160,0
280200,0
280240,0
280280,0
280320,0
280360,0
280400,0
280440,0
280480,0
280520,0
280560,0
280600,0
280640,0
280680,0
280720,0
280760,0
280800,0
280840,0
280880,0
280920,0
280960,0
281000,0
281040,0
281080,0
281120,0
281160,0
281200,0
281240,0
281280,0
281320,0
281360,0
281400,0
281440,0
281480,0
281520,0
281560,0
281600,0
281640,0
281680,0
281720,0
281760,0
281800,0
281840,0
281880,0
281920,0
281960,0
282000,0
282040,0
282080,0
282120,0
282160,0
282200,0
282240,0
282280,0
282320,0
282360,0
282400,0
282440,0
282480,0
282520,0
282560,0
282600,0
282640,0
282680,0
282720,0
282760,0
282800,0
282840,0
282880,0
282920,0
282960,0
283000,0
283040,0
283080,0
283120,0
283160,0
283200,0
283240,0
283280,0
283320,0
283360,0
283400,0
283440,0
283480,0
283520,0
283560,0
283600,0
283640,0
283680,0
283720,0
283760,0
283800,0
283840,0
283880,0
283920,0
283960,0
284000,0
284040,0
284080,0
284120,0
284160,0
284200,0
284240,0
284280,0
284320,0
284360,0
284400,0
284440,0
284480,0
284520,0
284560,0
284600,0
284640,0
284680,0
284720,0
284760,0
284800,0
284840,0
284880,0
284920,0
284960,0
285000,0
285040,0
285080,0
285120,0
285160,0
285200,0
285240,0
285280,0
285320,0
285360,0
285400,0
285440,0
285480,0
285520,0
285560,0
285600,0
285640,0
285680,0
285720,0
285760,0
285800,0
285840,0
285880,0
285920,0
285960,0
286000,0
286040,0
286080,0
286120,0
286160,0
286200,0
286240,0
286280,0
286320,0
286360,0
286400,0
286440,0
286480,0
286520,0
286560,0
286600,0
286640,0
286680,0
286720,0
286760,0
286800,0
286840,0
286880,0
286920,0
286960,0
287000,0
287040,0
287080,0
287120,0
287160,0
287200,0
287240,0
287280,0
287320,0
287360,0
287400,0
287440,0
287480,0
287520,0
287560,0
287600,0
287640,0
287680,0
287720,0
287760,0
287800,0
287840,0
287880,0
287920,0
287960,0
288000,0
288040,0
288080,0
288120,0
288160,0
288200,0
288240,0
288280,0
288320,0
288360,0
288400,0
288440,0
288480,0
288520,0
288560,0
288600,0
288640,0
288680,0
288720,0
288760,0
288800,0
288840,0
288880,0
288920,0
288960,0
289000,0
289040,0
289080,0
289120,0
289160,0
289200,0
289240,0
289280,0
289320,0
289360,0
289400,0
289440,0
289480,0
289520,0
289560,0
289600,0
289640,0
289680,0
289720,0
289760,0
289800,0
289840,0
289880,0
289920,0
289960,0
290000,0
290040,0
290080,0
290120,0
290160,0
290200,0
290240,0
290280,0
290320,0
290360,0
290400,0
290440,0
290480,0
290520,0
290560,0
290600,0
290640,0
290680,0
290720,0
290760,0
290800,0
290840,0
290880,0
290920,0
290960,0
291000,0
291040,0
291080,0
291120,0
291160,0
291200,0
291240,0
291280,0
291320,0
291360,0
291400,0
291440,0
291480,0
291520,0
291560,0
291600,0
291640,0
291680,0
291720,0
291760,0
291800,0
291840,0
291880,0
291920,0
291960,0
292000,0
292040,0
292080,0
292120,0
292160,0
292200,0
292240,0
292280,0
292320,0
292360,0
292400,0
292440,0
292480,0
292520,0
292560,0
292600,0
292640,0
292680,0
292720,0
292760,0
292800,0
292840,0
292880,0
292920,0
292960,0
293000,0
293040,0
293080,0
293120,0
293160,0
293200,0
293240,0
293280,0
293320,0
293360,0
293400,0
293440,0
293480,0
293520,0
293560,0
293600,0
293640,0
293680,0
293720,0
293760,0
293800,0
293840,0
293880,0
293920,0
293960,0
294000,0
294040,0
294080,0
294120,0
294160,0
294200,0
294240,0
294280,0
294320,0
294360,0
294400,0
294440,0
294480,0
294520,0
294560,0
294600,0
294640,0
294680,0
294720,0
294760,0
294800,0
294840,0
294880,0
294920,0
294960,0
295000,0
295040,0
295080,0
295120,0
295160,0
295200,0
295240,0
295280,0
295320,0
295360,0
295400,0
295440,0
295480,0
295520,0
295560,0
295600,0
295640,0
295680,0
295720,0
295760,0
295800,0
295840,0
295880,0
295920,0
295960,0
296000,0
296040,0
296080,0
296120,0
296160,0
296200,0
296240,0
296280,0
296320,0
296360,0
296400,0
296440,0
296480,0
296520,0
296560,0
296600,0
296640,0
296680,0
296720,0
296760,0
296800,0
296840,0
296880,0
296920,0
296960,0
297000,0
297040,0
297080,0
297120,0
297160,0
297200,0
297240,0
297280,0
297320,0
297360,0
297400,0
297440,0
297480,0
297520,0
297560,0
297600,0
297640,0
297680,0
297720,0
297760,0
297800,0
297840,0
297880,0
297920,0
297960,0
298000,0
298040,0
298080,0
298120,0
298160,0
298200,0
298240,0
298280,0
298320,0
298360,0
298400,0
298440,0
298480,0
298520,0
298560,0
298600,0
298640,0
298680,0
298720,0
298760,0
298800,0
298840,0
298880,0
298920,0
298960,0
299000,0
299040,0
299080,0
299120,0
299160,0
299200,0
299240,0
299280,0
299320,0
299360,0
299400,0
299440,0
299480,0
299520,0
299560,0
299600,0
299640,0
299680,0
299720,0
299760,0
299800,0
299840,0
299880,0
299920,0
299960,0
300000,0
300040,0
300080,0
300120,0
300160,0
300200,0
300240,0
300280,0
300320,0
300360,0
300400,0
300440,0
300480,0
300520,0
300560,0
300600,0
300640,0
300680,0
300720,0
300760,0
300800,0
300840,0
300880,0
300920,0
300960,0
301000,0
301040,0
301080,0
301120,0
301160,0
301200,0
301240,0
301280,0
301320,0
301360,0
301400,0
301440,0
301480,0
301520,0
301560,0
301600,0
301640,0
301680,0
301720,0
301760,0
301800,0
301840,0
301880,0
301920,0
301960,0
302000,0
302040,0
302080,0
302120,0
302160,0
302200,0
302240,0
302280,0
302320,0
302360,0
302400,0
302440,0
302480,0
302520,0
302560,0
302600,0
302640,0
302680,0
302720,0
302760,0
302800,0
302840,0
302880,0
302920,0
302960,0
303000,0
303040,0
303080,0
303120,0
303160,0
303200,0
303240,0
303280,0
303320,0
303360,0
303400,0
303440,0
303480,0
303520,0
303560,0
303600,0
303640,0
303680,0
303720,0
303760,0
303800,0
303840,0
303880,0
303920,0
303960,0
304000,0
304040,0
304080,0
304120,0
304160,0
304200,0
304240,0
304280,0
304320,0
304360,0
304400,0
304440,0
304480,0
304520,0
304560,0
304600,0
304640,0
304680,0
304720,0
304760,0
304800,0
304840,0
304880,0
304920,0
304960,0
305000,0
305040,0
305080,0
305120,0
305160,0
305200,0
305240,0
305280,0
305320,0
305360,0
305400,0
305440,0
305480,0
305520,0
305560,0
305600,0
305640,0
305680,0
305720,0
305760,0
305800,0
305840,0
305880,0
305920,0
305960,0
306000,0
306040,0
306080,0
306120,0
306160,0
306200,0
306240,0
306280,0
306320,0
306360,0
306400,0
306440,0
306480,0
306520,0
306560,0
306600,0
306640,0
306680,0
306720,0
306760,0
306800,0
306840,0
306880,0
306920,0
306960,0
307000,0
307040,0
307080,0
307120,0
307160,0
307200,0
307240,0
307280,0
307320,0
307360,0
307400,0
307440,0
307480,0
307520,0
307560,0
307600,0
307640,0
307680,0
307720,0
307760,0
307800,0
307840,0
307880,0
307920,0
307960,0
308000,0
308040,0
308080,0
308120,0
308160,0
308200,0
308240,0
308280,0
308320,0
308360,0
308400,0
308440,0
308480,0
308520,0
308560,0
308600,0
308640,0
308680,0
308720,0
308760,0
308800,0
308840,0
308880,0
308920,0
308960,0
309000,0
309040,0
309080,0
309120,0
309160,0
309200,0
309240,0
309280,0
309320,0
309360,0
309400,0
309440,0
309480,0
309520,0
309560,0
309600,0
309640,0
309680,0
309720,0
309760,0
309800,0
309840,0
309880,0
309920,0
309960,0
310000,0
310040,0
310080,0
310120,0
310160,0
310200,0
310240,0
310280,0
310320,0
310360,0
310400,0
310440,0
310480,0
310520,0
310560,0
310600,0
310640,0
310680,0
310720,0
310760,0
310800,0
310840,0
310880,0
310920,0
310960,0
311000,0
311040,0
311080,0
311120,0
311160,0
311200,0
311240,0
311280,0
311320,0
311360,0
311400,0
311440,0
311480,0
311520,0
311560,0
311600,0
311640,0
311680,0
311720,0
311760,0
311800,0
311840,0
311880,0
311920,0
311960,0
312000,0
312040,0
312080,0
312120,0
312160,0
312200,0
312240,0
312280,0
312320,0
312360,0
312400,0
312440,0
312480,0
312520,0
312560,0
312600,0
312640,0
312680,0
312720,0
312760,0
312800,0
312840,0
312880,0
312920,0
312960,0
313000,0
313040,0
313080,0
313120,0
313160,0
313200,0
313240,0
313280,0
313320,0
313360,0
313400,0
313440,0
313480,0
313520,0
313560,0
313600,0
313640,0
313680,0
313720,0
313760,0
313800,0
313840,0
313880,0
313920,0
313960,0
314000,0
314040,0
314080,0
314120,0
314160,0
314200,0
314240,0
314280,0
314320,0
314360,0
314400,0
314440,0
314480,0
314520,0
314560,0
314600,0
314640,0
314680,0
314720,0
314760,0
314800,0
314840,0
314880,0
314920,0
314960,0
315000,0
315040,0
315080,0
315120,0
315160,0
315200,0
315240,0
315280,0
315320,0
315360,0
315400,0
315440,0
315480,0
315520,0
315560,0
315600,0
315640,0
315680,0
315720,0
315760,0
315800,0
315840,0
315880,0
315920,0
315960,0
316000,0
316040,0
316080,0
316120,0
316160,0
316200,0
316240,0
316280,0
316320,0
316360,0
316400,0
316440,0
316480,0
316520,0
316560,0
316600,0
316640,0
316680,0
316720,0
316760,0
316800,0
316840,0
316880,0
316920,0
316960,0
317000,0
317040,0
317080,0
317120,0
317160,0
317200,0
317240,0
317280,0
317320,0
317360,0
317400,0
317440,0
317480,0
317520,0
317560,0
317600,0
317640,0
317680,0
317720,0
317760,0
317800,0
317840,0
317880,0
317920,0
317960,0
318000,0
318040,0
318080,0
318120,0
318160,0
318200,0
318240,0
318280,0
318320,0
318360,0
318400,0
318440,0
318480,0
318520,0
318560,0
318600,0
318640,0
318680,0
318720,0
318760,0
318800,0
318840,0
318880,0
318920,0
318960,0
319000,0
319040,0
319080,0
319120,0
319160,0
319200,0
319240,0
319280,0
319320,0
319360,0
319400,0
319440,0
319480,0
319520,0
319560,0
319600,0
319640,0
319680,0
319720,0
319760,0
319800,0
319840,0
319880,0
319920,0
319960,0
320000,1
320040,1
320080,1
320120,1
320160,1
320200,1
320240,1
320280,1
320320,1
320360,1
320400,1
320440,1
320480,1
320520,1
320560,1
320600,1
320640,1
320680,1
320720,1
320760,1
320800,1
320840,1
320880,1
320920,1
320960,1
321000,1
321040,1
321080,1
321120,1
321160,1
321200,1
321240,1
321280,1
321320,1
321360,1
321400,1
321440,1
321480,1
321520,1
321560,1
321600,1
321640,1
321680,1
321720,1
321760,1
321800,1
321840,1
321880,1
321920,1
321960,1
322000,1
322040,1
322080,1
322120,1
322160,1
322200,1
322240,1
322280,1
322320,1
322360,1
322400,1
322440,1
322480,1
322520,1
322560,1
322600,1
322640,1
322680,1
322720,1
322760,1
322800,1
322840,1
322880,1
322920,1
322960,1
323000,1
323040,1
323080,1
323120,1
323160,1
323200,1
323240,1
323280,1
323320,1
323360,1
323400,1
323440,1
323480,1
323520,1
323560,1
323600,1
323640,1
323680,1
323720,1
323760,1
323800,1
323840,1
323880,1
323920,1
323960,1
324000,1
324040,1
324080,1
324120,1
324160,1
324200,1
324240,1
324280,1
324320,1
324360,1
324400,1
324440,1
324480,1
324520,1
324560,1
324600,1
324640,1
324680,1
324720,1
324760,1
324800,1
324840,1
324880,1
324920,1
324960,1
325000,1
325040,1
325080,1
325120,1
325160,1
325200,1
325240,1
325280,1
325320,1
325360,1
325400,1
325440,1
325480,1
325520,1
325560,1
325600,1
325640,1
325680,1
325720,1
325760,1
325800,1
325840,1
325880,1
325920,1
325960,1
326000,1
326040,1
326080,1
326120,1
326160,1
326200,1
326240,1
326280,1
326320,1
326360,1
326400,1
326440,1
326480,1
326520,1
326560,1
326600,1
326640,1
326680,1
326720,1
326760,1
326800,1
326840,1
326880,1
326920,1
326960,1
327000,1
327040,1
327080,1
327120,1
327160,1
327200,1
327240,1
327280,1
327320,1
327360,1
327400,1
327440,1
327480,1
327520,1
327560,1
327600,1
327640,1
327680,1
327720,1
327760,1
327800,1
327840,1
327880,1
327920,1
327960,1
328000,1
328040,1
328080,1
328120,1
328160,1
328200,1
328240,1
328280,1
328320,1
328360,1
328400,1
328440,1
328480,1
328520,1
328560,1
328600,1
328640,1
328680,1
328720,1
328760,1
328800,1
328840,1
328880,1
328920,1
328960,1
329000,1
329040,1
329080,1
329120,1
329160,1
329200,1
329240,1
329280,1
329320,1
329360,1
329400,1
329440,1
329480,1
329520,1
329560,1
329600,1
329640,1
329680,1
329720,1
329760,1
329800,1
329840,1
329880,1
329920,1
329960,1
330000,1
330040,1
330080,1
330120,1
330160,1
330200,1
330240,1
330280,1
330320,1
330360,1
330400,1
330440,1
330480,1
330520,1
330560,1
330600,1
330640,1
330680,1
330720,1
330760,1
330800,1
330840,1
330880,1
330920,1
330960,1
331000,1
331040,1
331080,0
331120,0
331160,0
331200,0
331240,0
331280,0
331320,0
331360,0
331400,0
331440,0
331480,0
331520,0
331560,0
331600,0
331640,0
331680,0
331720,0
331760,0
331800,0
331840,0
331880,0
331920,0
331960,0
332000,0
332040,0
332080,0
332120,0
332160,0
332200,0
332240,0
332280,0
332320,0
332360,0
332400,0
332440,0
332480,0
332520,0
332560,0
332600,0
332640,0
332680,0
332720,0
332760,0
332800,0
332840,0
332880,0
332920,0
332960,0
333000,1
333040,1
333080,1
333120,1
333160,1
333200,1
333240,1
333280,1
333320,1
333360,1
333400,1
333440,1
333480,1
333520,1
333560,1
333600,1
333640,1
333680,1
333720,1
333760,1
333800,1
333840,1
333880,1
333920,1
333960,1
334000,1
334040,1
334080,1
334120,1
334160,1
334200,1
334240,1
334280,1
334320,1
334360,1
334400,1
334440,1
334480,1
334520,1
334560,1
334600,1
334640,1
334680,1
334720,1
334760,1
334800,1
334840,1
334880,1
334920,1
334960,1
335000,1
335040,1
335080,1
335120,1
335160,1
335200,1
335240,1
335280,1
335320,1
335360,1
335400,1
335440,1
335480,1
335520,1
335560,1
335600,1
335640,1
335680,1
335720,1
335760,1
335800,1
335840,1
335880,1
335920,1
335960,1
336000,1
336040,1
336080,1
336120,1
336160,1
336200,1
336240,1
336280,1
336320,1
336360,1
336400,1
336440,1
336480,1
336520,1
336560,1
336600,1
336640,1
336680,1
336720,1
336760,1
336800,1
336840,1
336880,1
336920,1
336960,1
337000,1
337040,1
337080,1
337120,1
337160,1
337200,1
337240,1
337280,1
337320,1
337360,1
337400,1
337440,1
337480,1
337520,1
337560,1
337600,1
337640,1
337680,1
337720,1
337760,1
337800,1
337840,1
337880,1
337920,1
337960,1
338000,1
338040,1
338080,1
338120,1
338160,1
338200,1
338240,1
338280,1
338320,1
338360,1
338400,1
338440,1
338480,1
338520,1
338560,1
338600,1
338640,1
338680,1
338720,1
338760,1
338800,1
338840,1
338880,1
338920,1
338960,1
339000,1
339040,1
339080,1
339120,1
339160,1
339200,1
339240,1
339280,1
339320,1
339360,1
339400,1
339440,1
339480,1
339520,1
339560,1
339600,1
339640,1
339680,1
339720,1
339760,1
339800,1
339840,1
339880,1
339920,1
339960,1
340000,1
340040,1
340080,1
340120,1
340160,1
340200,1
340240,1
340280,1
340320,1
340360,1
340400,1
340440,1
340480,1
340520,1
340560,1
340600,1
340640,1
340680,1
340720,1
340760,1
340800,1
340840,1
340880,1
340920,1
340960,1
341000,1
341040,1
341080,1
341120,1
341160,1
341200,1
341240,1
341280,1
341320,1
341360,1
341400,1
341440,1
341480,1
341520,1
341560,1
341600,1
341640,1
341680,1
341720,1
341760,1
341800,1
341840,1
341880,1
341920,1
341960,1
342000,1
342040,1
342080,1
342120,1
342160,1
342200,1
342240,1
342280,1
342320,1
342360,1
342400,1
342440,1
342480,1
342520,1
342560,1
342600,1
342640,1
342680,1
342720,1
342760,1
342800,1
342840,1
342880,1
342920,1
342960,1
343000,1
343040,1
343080,1
343120,1
343160,1
343200,1
343240,1
343280,1
343320,1
343360,1
343400,1
343440,1
343480,1
343520,1
343560,1
343600,1
343640,1
343680,1
343720,1
343760,1
343800,1
343840,1
343880,1
343920,1
343960,1
344000,1
344040,1
344080,1
344120,1
344160,1
344200,1
344240,1
344280,1
344320,1
344360,1
344400,1
344440,1
344480,1
344520,1
344560,1
344600,1
344640,1
344680,1
344720,1
344760,1
344800,1
344840,1
344880,1
344920,1
344960,1
345000,1
345040,1
345080,1
345120,1
345160,1
345200,1
345240,1
345280,1
345320,1
345360,1
345400,1
345440,1
345480,1
345520,1
345560,1
345600,1
345640,1
345680,1
345720,1
345760,1
345800,1
345840,1
345880,1
345920,1
345960,1
346000,1
346040,1
346080,1
346120,1
346160,1
346200,1
346240,1
346280,1
346320,1
346360,1
346400,1
346440,1
346480,1
346520,1
346560,1
346600,1
346640,1
346680,1
346720,1
346760,1
346800,1
346840,1
346880,1
346920,1
346960,1
347000,1
347040,1
347080,1
347120,1
347160,1
347200,1
347240,1
347280,1
347320,1
347360,1
347400,1
347440,1
347480,1
347520,1
347560,1
347600,1
347640,1
347680,1
347720,1
347760,1
347800,1
347840,1
347880,1
347920,1
347960,1
348000,1
348040,1
348080,1
348120,1
348160,1
348200,1
348240,1
348280,1
348320,1
348360,1
348400,1
348440,1
348480,1
348520,1
348560,1
348600,1
348640,1
348680,1
348720,1
348760,1
348800,1
348840,1
348880,1
348920,1
348960,1
349000,1
349040,1
349080,1
349120,1
349160,1
349200,1
349240,1
349280,1
349320,1
349360,1
349400,1
349440,1
349480,1
349520,1
349560,1
349600,1
349640,1
349680,1
349720,1
349760,1
349800,1
349840,1
349880,1
349920,1
349960,1
350000,1
350040,1
350080,1
350120,1
350160,1
350200,1
350240,1
350280,1
350320,1
350360,1
350400,1
350440,1
350480,1
350520,1
350560,1
350600,1
350640,1
350680,1
350720,1
350760,1
350800,1
350840,1
350880,1
350920,1
350960,1
351000,1
351040,1
351080,1
351120,1
351160,1
351200,1
351240,1
351280,1
351320,1
351360,1
351400,1
351440,1
351480,1
351520,1
351560,1
351600,1
351640,1
351680,1
351720,1
351760,1
351800,1
351840,1
351880,1
351920,1
351960,1
352000,1
352040,1
352080,1
352120,1
352160,1
352200,1
352240,1
352280,1
352320,1
352360,1
352400,1
352440,1
352480,1
352520,1
352560,1
352600,1
352640,1
352680,1
352720,1
352760,1
352800,1
352840,1
352880,1
352920,1
352960,1
353000,1
353040,1
353080,1
353120,1
353160,1
353200,1
353240,1
353280,1
353320,1
353360,1
353400,1
353440,1
353480,1
353520,1
353560,1
353600,1
353640,1
353680,1
353720,1
353760,1
353800,1
353840,1
353880,1
353920,1
353960,1
354000,1
354040,1
354080,1
354120,1
354160,1
354200,1
354240,1
354280,1
354320,1
354360,1
354400,1
354440,1
354480,1
354520,1
354560,1
354600,1
354640,1
354680,1
354720,1
354760,1
354800,1
354840,1
354880,1
354920,1
354960,1
355000,1
355040,1
355080,1
355120,1
355160,1
355200,1
355240,1
355280,1
355320,1
355360,1
355400,1
355440,1
355480,1
355520,1
355560,1
355600,1
355640,1
355680,1
355720,1
355760,1
355800,1
355840,1
355880,1
355920,1
355960,1
356000,1
356040,1
356080,1
356120,1
356160,1
356200,1
356240,1
356280,1
356320,1
356360,1
356400,1
356440,1
356480,1
356520,1
356560,1
356600,1
356640,1
356680,1
356720,1
356760,1
356800,1
356840,1
356880,1
356920,1
356960,1
357000,1
357040,1
357080,1
357120,1
357160,1
357200,1
357240,1
357280,1
357320,1
357360,1
357400,1
357440,1
357480,1
357520,1
357560,1
357600,1
357640,1
357680,1
357720,1
357760,1
357800,1
357840,1
357880,1
357920,1
357960,1
358000,1
358040,1
358080,1
358120,1
358160,1
358200,1
358240,1
358280,1
358320,1
358360,1
358400,1
358440,1
358480,1
358520,1
358560,1
358600,1
358640,1
358680,1
358720,1
358760,1
358800,1
358840,1
358880,1
358920,1
358960,1
359000,1
359040,1
359080,1
359120,1
359160,1
359200,1
359240,1
359280,1
359320,1
359360,1
359400,1
359440,1
359480,1
359520,1
359560,1
359600,1
359640,1
359680,1
359720,1
359760,1
359800,1
359840,1
359880,1
359920,1
359960,1
360000,1
360040,1
360080,1
360120,1
360160,1
360200,1
360240,1
360280,1
360320,1
360360,1
360400,1
360440,1
360480,1
360520,1
360560,1
360600,1
360640,1
360680,1
360720,1
360760,1
360800,1
360840,1
360880,1
360920,1
360960,1
361000,1
361040,1
361080,0
361120,0
361160,0
361200,0
361240,0
361280,0
361320,0
361360,0
361400,0
361440,0
361480,0
361520,0
361560,0
361600,0
361640,0
361680,0
361720,0
361760,0
361800,0
361840,0
361880,0
361920,0
361960,0
362000,0
362040,0
362080,0
362120,0
362160,0
362200,0
362240,0
362280,0
362320,0
362360,0
362400,0
362440,0
362480,0
362520,0
362560,0
362600,0
362640,0
362680,0
362720,0
362760,0
362800,0
362840,0
362880,0
362920,0
362960,0
363000,0
363040,0
363080,0
363120,0
363160,0
363200,0
363240,0
363280,0
363320,0
363360,0
363400,0
363440,0
363480,0
363520,0
363560,0
363600,0
363640,0
363680,0
363720,0
363760,0
363800,0
363840,0
363880,0
363920,0
363960,0
364000,0
364040,0
364080,0
364120,0
364160,0
364200,0
364240,0
364280,0
364320,0
364360,0
364400,0
364440,0
364480,0
364520,0
364560,0
364600,0
364640,0
364680,0
364720,0
364760,0
364800,0
364840,0
364880,0
364920,0
364960,0
365000,0
365040,0
365080,0
365120,0
365160,0
365200,0
365240,0
365280,0
365320,0
365360,0
365400,0
365440,0
365480,0
365520,0
365560,0
365600,0
365640,0
365680,0
365720,0
365760,0
365800,0
365840,0
365880,0
365920,0
365960,0
366000,0
366040,0
366080,0
366120,0
366160,0
366200,0
366240,0
366280,0
366320,0
366360,0
366400,0
366440,0
366480,0
366520,0
366560,0
366600,0
366640,0
366680,0
366720,0
366760,0
366800,0
366840,0
366880,0
366920,0
366960,0
367000,1
367040,1
367080,1
367120,1
367160,1
367200,1
367240,1
367280,1
367320,1
367360,1
367400,1
367440,1
367480,1
367520,1
367560,1
367600,1
367640,1
367680,1
367720,1
367760,1
367800,1
367840,1
367880,1
367920,1
367960,1
368000,1
368040,1
368080,1
368120,1
368160,1
368200,1
368240,1
368280,1
368320,1
368360,1
368400,1
368440,1
368480,1
368520,1
368560,1
368600,1
368640,1
368680,1
368720,1
368760,1
368800,1
368840,1
368880,1
368920,1
368960,1
369000,1
369040,1
369080,1
369120,1
369160,1
369200,1
369240,1
369280,1
369320,1
369360,1
369400,1
369440,1
369480,1
369520,1
369560,1
369600,1
369640,1
369680,1
369720,1
369760,1
369800,1
369840,1
369880,1
369920,1
369960,1
370000,1
370040,1
370080,1
370120,1
370160,1
370200,1
370240,1
370280,1
370320,1
370360,1
370400,1
370440,1
370480,1
370520,1
370560,1
370600,1
370640,1
370680,1
370720,1
370760,1
370800,1
370840,1
370880,1
370920,1
370960,1
371000,1
371040,1
371080,1
371120,1
371160,1
371200,1
371240,1
371280,1
371320,1
371360,1
371400,1
371440,1
371480,1
371520,1
371560,1
371600,1
371640,1
371680,1
371720,1
371760,1
371800,1
371840,1
371880,1
371920,1
371960,1
372000,1
372040,1
372080,1
372120,1
372160,1
372200,1
372240,1
372280,1
372320,1
372360,1
372400,1
372440,1
372480,1
372520,1
372560,1
372600,1
372640,1
372680,1
372720,1
372760,1
372800,1
372840,1
372880,1
372920,1
372960,1
373000,1
373040,1
373080,1
373120,1
373160,1
373200,1
373240,1
373280,1
373320,1
373360,1
373400,1
373440,1
373480,1
373520,1
373560,1
373600,1
373640,1
373680,1
373720,1
373760,1
373800,1
373840,1
373880,1
373920,1
373960,1
374000,1
374040,1
374080,1
374120,1
374160,1
374200,1
374240,1
374280,1
374320,1
374360,1
374400,1
374440,1
374480,1
374520,1
374560,1
374600,1
374640,1
374680,1
374720,1
374760,1
374800,1
374840,1
374880,1
374920,1
374960,1
375000,1
375040,1
375080,1
375120,1
375160,1
375200,1
375240,1
375280,1
375320,1
375360,1
375400,1
375440,1
375480,1
375520,1
375560,1
375600,1
375640,1
375680,1
375720,1
375760,1
375800,1
375840,1
375880,1
375920,1
375960,1
376000,1
376040,1
376080,1
376120,1
376160,1
376200,1
376240,1
376280,1
376320,1
376360,1
376400,1
376440,1
376480,1
376520,1
376560,1
376600,1
376640,1
376680,1
376720,1
376760,1
376800,1
376840,1
376880,1
376920,1
376960,1
377000,1
377040,1
377080,1
377120,1
377160,1
377200,1
377240,1
377280,1
377320,1
377360,1
377400,1
377440,1
377480,1
377520,1
377560,1
377600,1
377640,1
377680,1
377720,1
377760,1
377800,1
377840,1
377880,1
377920,1
377960,1
378000,1
378040,1
378080,1
378120,1
378160,1
378200,1
378240,1
378280,1
378320,1
378360,1
378400,1
378440,1
378480,1
378520,1
378560,1
378600,1
378640,1
378680,1
378720,1
378760,1
378800,1
378840,1
378880,1
378920,1
378960,1
379000,1
379040,1
379080,1
379120,1
379160,1
379200,1
379240,1
379280,1
379320,1
379360,1
379400,1
379440,1
379480,1
379520,1
379560,1
379600,1
379640,1
379680,1
379720,1
379760,1
379800,1
379840,1
379880,1
379920,1
379960,1
380000,1
380040,1
380080,1
380120,1
380160,1
380200,1
380240,1
380280,1
380320,1
380360,1
380400,1
380440,1
380480,1
380520,1
380560,1
380600,1
380640,1
380680,1
380720,1
380760,1
380800,1
380840,1
380880,1
380920,1
380960,1
381000,1
381040,1
381080,1
381120,1
381160,1
381200,1
381240,1
381280,1
381320,1
381360,1
381400,1
381440,1
381480,1
381520,1
381560,1
381600,1
381640,1
381680,1
381720,1
381760,1
381800,1
381840,1
381880,1
381920,1
381960,1
382000,1
382040,1
382080,1
382120,1
382160,1
382200,1
382240,1
382280,1
382320,1
382360,1
382400,1
382440,1
382480,1
382520,1
