Timestamp,X_AXIS_CHEAT,Y_AXIS_CHEAT,audio,Emotion,y_actual
221600,0,0,0,neutral,
221640,0,0,0,fear,
221680,0,0,0,neutral,
221720,0,0,0,angry,
221760,0,0,0,neutral,
221800,0,0,0,happy,
221840,0,0,0,neutral,
221880,0,0,0,neutral,
221920,0,0,0,neutral,
221960,0,0,0,fear,
222000,0,0,0,fear,
222040,0,0,0,sad,
222080,0,0,0,sad,
222120,0,0,0,sad,
222160,0,0,0,happy,
222200,0,0,0,sad,
222240,0,0,0,sad,
222280,0,0,0,angry,
222320,0,0,0,sad,
222360,1,0,0,sad,
222400,0,0,0,sad,
222440,1,0,0,sad,
222480,1,0,0,sad,
222520,1,0,0,neutral,
222560,1,0,0,angry,
222600,1,0,0,angry,
222640,1,0,0,sad,
222680,1,0,0,angry,
222720,1,0,0,angry,
222760,1,0,0,fear,
222800,1,0,0,angry,
222840,0,0,0,sad,
222880,1,0,0,happy,
222920,0,0,0,happy,
222960,1,0,0,happy,
223000,1,0,0,sad,
223040,1,0,0,sad,
223080,1,0,0,happy,
223120,0,0,0,sad,
223160,1,0,0,happy,
223200,1,0,0,happy,
223240,1,0,0,happy,
223280,1,0,0,angry,
223320,1,1,0,sad,
223360,1,1,0,happy,
223400,1,1,0,happy,
223440,0,1,0,happy,
223480,0,0,0,happy,
223520,0,0,0,happy,
223560,0,0,0,happy,
223600,0,0,0,happy,
223640,0,0,0,happy,
223680,0,0,0,happy,
223720,0,0,0,sad,
223760,0,0,0,happy,
223800,0,0,0,happy,
223840,0,0,0,happy,
223880,0,0,0,happy,
223920,0,0,0,angry,
223960,0,0,0,angry,
224000,0,1,0,angry,
224040,0,1,0,angry,
224080,1,1,0,surprise,
224120,0,1,0,sad,
224160,1,1,0,angry,
224200,1,1,0,happy,
224240,1,1,0,angry,
224280,1,1,0,angry,
224320,1,0,0,angry,
224360,1,0,0,fear,
224400,1,0,0,fear,
224440,1,0,0,sad,
224480,1,0,0,sad,
224520,1,0,0,angry,
224560,1,0,0,sad,
224600,1,0,0,sad,
224640,1,0,0,sad,
224680,0,0,0,sad,
224720,0,0,0,sad,
224760,1,0,0,angry,
224800,1,0,0,sad,
224840,1,0,0,angry,
224880,1,0,0,sad,
224920,1,0,0,sad,
224960,1,0,0,sad,
225000,1,0,0,angry,
225040,1,0,0,happy,
225080,1,0,0,sad,
225120,1,0,0,happy,
225160,1,0,0,angry,
225200,1,0,0,happy,
225240,1,0,0,happy,
225280,1,0,0,fear,
225320,1,0,0,happy,
225360,1,0,0,happy,
225400,1,0,0,sad,
225440,1,0,0,fear,
225480,1,0,0,fear,
225520,0,0,0,fear,
225560,1,0,0,fear,
225600,1,0,0,sad,
225640,1,0,0,fear,
225680,1,1,0,surprise,
225720,1,1,0,fear,
225760,1,0,0,happy,
225800,1,1,0,sad,
225840,1,0,0,fear,
225880,1,0,0,angry,
225920,1,0,0,fear,
225960,1,0,0,happy,
226000,1,0,0,happy,
226040,1,0,0,happy,
226080,1,0,0,happy,
226120,1,0,0,happy,
226160,1,0,0,happy,
226200,0,0,0,happy,
226240,0,0,0,happy,
226280,1,0,0,happy,
226320,1,0,0,fear,
226360,1,0,0,happy,
226400,1,0,0,happy,
226440,1,0,0,happy,
226480,1,0,0,angry,
226520,0,0,0,angry,
226560,1,0,0,angry,
226600,1,0,0,happy,
226640,1,0,0,fear,
226680,0,0,0,angry,
226720,1,0,0,angry,
226760,0,0,0,angry,
226800,0,0,0,angry,
226840,0,0,0,angry,
226880,0,0,0,fear,
226920,0,0,0,angry,
226960,0,0,0,fear,
227000,1,1,0,fear,
227040,0,1,0,fear,
227080,0,1,0,angry,
227120,0,1,0,angry,
227160,0,1,0,happy,
227200,0,1,0,happy,
227240,0,1,0,fear,
227280,0,1,0,angry,
227320,0,1,0,fear,
227360,0,1,0,angry,
227400,0,1,0,fear,
227440,0,1,0,angry,
227480,0,1,0,fear,
227520,0,1,0,angry,
227560,0,1,0,happy,
227600,0,1,0,happy,
227640,0,1,0,angry,
227680,0,1,0,happy,
227720,0,1,0,sad,
227760,0,1,0,happy,
227800,0,1,0,happy,
227840,0,1,0,angry,
227880,0,1,0,happy,
227920,0,1,0,sad,
227960,0,1,0,happy,
228000,0,1,0,sad,
228040,0,1,0,fear,
228080,0,1,0,fear,
228120,0,1,0,fear,
228160,0,1,0,fear,
228200,0,1,0,fear,
228240,0,1,0,fear,
228280,0,1,0,fear,
228320,0,1,0,fear,
228360,0,1,0,fear,
228400,0,1,0,happy,
228440,0,1,0,fear,
228480,0,1,0,happy,
228520,0,1,0,fear,
228560,0,1,0,neutral,
228600,0,1,0,happy,
228640,0,1,0,fear,
228680,0,1,0,neutral,
228720,0,1,0,neutral,
228760,0,0,0,fear,
228800,0,0,0,neutral,
228840,0,0,0,fear,
228880,0,0,0,sad,
228920,0,0,0,fear,
228960,0,0,0,fear,
229000,0,0,0,fear,
229040,0,0,0,fear,
229080,0,0,0,happy,
229120,0,0,0,fear,
229160,0,0,0,happy,
229200,0,0,0,fear,
229240,0,0,0,happy,
229280,0,0,0,fear,
229320,0,0,0,happy,
229360,0,0,0,fear,
229400,0,0,0,happy,
229440,0,0,0,neutral,
229480,0,0,0,fear,
229520,0,1,0,angry,
229560,0,0,0,fear,
229600,0,0,0,fear,
229640,0,1,0,fear,
229680,0,1,0,fear,
229720,0,1,0,fear,
229760,0,1,0,fear,
229800,0,1,0,fear,
229840,0,1,0,fear,
229880,0,1,0,fear,
229920,1,1,0,fear,
229960,1,1,0,happy,
230000,0,1,0,happy,
230040,1,1,0,happy,
230080,0,1,0,fear,
230120,0,1,0,sad,
230160,0,1,0,fear,
230200,0,1,0,happy,
230240,0,1,0,fear,
230280,0,1,0,fear,
230320,0,1,0,happy,
230360,0,0,0,fear,
230400,0,1,0,fear,
230440,0,0,0,happy,
230480,0,0,0,angry,
230520,0,0,0,fear,
230560,0,0,0,fear,
230600,0,0,0,happy,
230640,0,0,0,surprise,
230680,0,0,0,fear,
230720,0,1,0,fear,
230760,0,1,0,fear,
230800,0,0,0,fear,
230840,0,1,0,fear,
230880,0,1,0,fear,
230920,0,1,0,fear,
230960,0,1,0,fear,
231000,0,1,0,fear,
231040,0,1,0,fear,
231080,0,0,0,fear,
231120,0,0,0,fear,
231160,0,0,0,happy,
231200,0,0,0,fear,
231240,0,0,0,happy,
231280,0,0,0,fear,
231320,0,1,0,happy,
231360,0,1,0,fear,
231400,0,1,0,fear,
231440,0,1,0,fear,
231480,0,1,0,fear,
231520,0,1,0,neutral,
231560,0,1,0,fear,
231600,1,1,0,neutral,
231640,1,1,0,fear,
231680,1,0,0,fear,
231720,1,0,0,fear,
231760,1,0,0,fear,
231800,0,0,0,angry,
231840,1,0,0,fear,
231880,1,0,0,angry,
231920,1,0,0,fear,
231960,1,0,0,angry,
232000,1,0,0,fear,
232040,1,0,0,happy,
232080,1,0,0,fear,
232120,1,0,0,happy,
232160,1,0,0,fear,
232200,1,0,0,happy,
232240,1,0,0,fear,
232280,1,0,0,happy,
232320,1,0,0,fear,
232360,1,0,0,fear,
232400,1,0,0,fear,
232440,1,0,0,fear,
232480,1,0,0,happy,
232520,1,0,0,fear,
232560,1,0,0,happy,
232600,1,0,0,neutral,
232640,1,0,0,fear,
232680,1,0,0,happy,
232720,1,0,0,fear,
232760,1,0,0,fear,
232800,1,0,0,fear,
232840,1,0,0,happy,
232880,1,0,0,fear,
232920,1,1,0,angry,
232960,1,1,0,fear,
233000,1,1,0,fear,
233040,1,1,0,happy,
233080,1,0,0,fear,
233120,1,0,0,happy,
233160,1,0,0,fear,
233200,1,0,0,happy,
233240,1,0,0,fear,
233280,1,0,0,fear,
233320,1,0,0,fear,
233360,1,0,0,fear,
233400,1,0,0,fear,
233440,1,0,0,fear,
233480,1,0,0,fear,
233520,1,0,0,fear,
233560,1,0,0,angry,
233600,1,0,0,fear,
233640,1,0,0,angry,
233680,1,0,0,fear,
233720,1,0,0,happy,
233760,1,0,0,angry,
233800,0,0,0,fear,
233840,0,0,0,happy,
233880,0,0,0,angry,
233920,0,0,0,happy,
233960,0,0,0,angry,
234000,0,0,0,happy,
234040,1,0,0,happy,
234080,1,0,0,neutral,
234120,1,0,0,angry,
234160,1,0,0,happy,
234200,1,0,0,happy,
234240,1,0,0,fear,
234280,0,0,0,happy,
234320,1,0,0,happy,
234360,1,0,0,happy,
234400,0,0,0,fear,
234440,1,0,0,happy,
234480,1,0,0,fear,
234520,1,0,0,fear,
234560,0,0,0,happy,
234600,0,0,0,fear,
234640,0,0,0,angry,
234680,0,0,0,fear,
234720,0,0,0,happy,
234760,0,0,0,angry,
234800,0,0,0,happy,
234840,0,0,0,happy,
234880,0,0,0,angry,
234920,0,0,0,fear,
234960,0,0,0,happy,
235000,0,0,0,fear,
235040,0,0,0,happy,
235080,0,0,0,fear,
235120,0,0,0,happy,
235160,0,0,0,fear,
235200,0,0,0,happy,
235240,0,0,0,fear,
235280,1,0,0,happy,
235320,1,0,0,happy,
235360,1,0,0,happy,
235400,1,0,0,happy,
235440,1,0,0,happy,
235480,1,0,0,fear,
235520,1,0,0,happy,
235560,0,0,0,fear,
235600,0,0,0,sad,
235640,0,0,0,happy,
235680,0,0,0,happy,
235720,0,0,0,happy,
235760,0,0,0,happy,
235800,1,0,0,neutral,
235840,1,0,0,happy,
235880,1,0,0,sad,
235920,1,0,0,happy,
235960,1,0,0,neutral,
236000,1,0,0,happy,
236040,1,0,0,neutral,
236080,1,0,0,happy,
236120,1,0,0,neutral,
236160,1,1,0,happy,
236200,1,0,0,angry,
236240,1,0,0,happy,
236280,1,0,0,fear,
236320,1,0,0,happy,
236360,1,0,0,fear,
236400,1,0,0,happy,
236440,0,0,0,happy,
236480,1,0,0,neutral,
236520,1,0,0,happy,
236560,0,0,0,happy,
236600,0,0,0,happy,
236640,0,0,0,happy,
236680,0,0,0,happy,
236720,0,1,0,happy,
236760,0,0,0,angry,
236800,0,0,0,happy,
236840,1,0,0,neutral,
236880,1,0,0,sad,
236920,1,0,0,neutral,
236960,1,0,0,fear,
237000,1,0,0,happy,
237040,1,0,0,neutral,
237080,1,0,0,happy,
237120,1,0,0,neutral,
237160,1,0,0,happy,
237200,1,0,0,happy,
237240,1,0,0,happy,
237280,1,0,0,happy,
237320,1,0,0,neutral,
237360,1,0,0,neutral,
237400,1,0,0,happy,
237440,1,0,0,sad,
237480,1,0,0,happy,
237520,1,0,0,sad,
237560,1,0,0,happy,
237600,1,0,0,sad,
237640,1,0,0,neutral,
237680,1,0,0,happy,
237720,1,0,0,neutral,
237760,1,0,0,happy,
237800,1,0,0,fear,
237840,1,0,0,fear,
237880,1,0,0,happy,
237920,1,0,0,fear,
237960,1,0,0,happy,
238000,1,0,0,neutral,
238040,1,0,0,fear,
238080,1,0,0,fear,
238120,1,0,0,happy,
238160,1,0,0,sad,
238200,1,0,0,happy,
238240,1,0,0,sad,
238280,1,0,0,happy,
238320,1,1,0,sad,
238360,1,1,0,happy,
238400,1,1,0,fear,
238440,1,1,0,sad,
238480,1,1,0,happy,
238520,1,1,0,sad,
238560,1,0,0,sad,
238600,1,0,0,happy,
238640,0,0,0,sad,
238680,0,0,0,sad,
238720,1,0,0,sad,
238760,1,0,0,sad,
238800,1,0,0,sad,
238840,1,0,0,sad,
238880,1,0,0,sad,
238920,1,0,0,sad,
238960,1,0,0,sad,
239000,1,0,0,fear,
239040,1,0,0,fear,
239080,1,0,0,angry,
239120,1,0,0,fear,
239160,1,0,0,fear,
239200,1,0,0,fear,
239240,1,0,0,fear,
239280,1,0,0,happy,
239320,1,0,0,happy,
239360,1,0,0,happy,
239400,1,0,0,happy,
239440,1,0,0,angry,
239480,1,0,0,happy,
239520,1,0,0,happy,
239560,1,0,0,fear,
239600,1,0,0,happy,
239640,1,0,0,fear,
239680,1,0,0,happy,
239720,1,0,0,happy,
239760,1,0,0,happy,
239800,1,0,0,happy,
239840,1,0,0,happy,
239880,1,0,0,happy,
239920,1,0,0,happy,
239960,1,0,0,happy,
240000,1,0,0,happy,
240040,1,0,0,sad,
240080,1,0,0,fear,
240120,1,0,0,fear,
240160,1,0,0,fear,
240200,1,0,0,sad,
240240,1,0,0,fear,
240280,1,0,0,neutral,
240320,0,0,0,fear,
240360,1,0,0,angry,
240400,1,0,0,fear,
240440,1,0,0,fear,
240480,1,0,0,sad,
240520,1,0,0,happy,
240560,1,0,0,happy,
240600,1,0,0,fear,
240640,1,0,0,fear,
240680,1,0,0,sad,
240720,1,0,0,sad,
240760,1,0,0,fear,
240800,1,0,0,sad,
240840,1,0,0,sad,
240880,1,0,0,sad,
240920,1,0,0,sad,
240960,1,0,0,angry,
241000,1,0,0,fear,
241040,1,0,0,happy,
241080,1,0,0,fear,
241120,1,0,0,sad,
241160,1,0,0,angry,
241200,1,0,0,sad,
241240,1,0,0,sad,
241280,1,0,0,sad,
241320,1,0,0,sad,
241360,1,0,0,sad,
241400,1,0,0,sad,
241440,0,0,0,sad,
241480,1,0,0,sad,
241520,1,0,0,sad,
241560,1,0,0,sad,
241600,1,0,0,sad,
241640,1,0,0,sad,
241680,1,0,0,happy,
241720,1,0,0,sad,
241760,1,0,0,neutral,
241800,1,0,0,sad,
241840,1,0,0,happy,
241880,1,0,0,sad,
241920,1,0,0,happy,
241960,1,0,0,sad,
242000,1,0,0,happy,
242040,1,0,0,sad,
242080,1,0,0,happy,
242120,1,0,0,sad,
242160,1,0,0,sad,
242200,1,1,0,happy,
242240,1,1,0,sad,
242280,1,1,0,sad,
242320,1,1,0,sad,
242360,1,1,0,sad,
242400,1,1,0,sad,
242440,1,1,0,sad,
242480,1,1,0,sad,
242520,1,1,0,sad,
242560,1,1,0,sad,
242600,1,1,0,sad,
242640,1,1,0,sad,
242680,1,1,0,sad,
242720,1,0,0,sad,
242760,1,0,0,sad,
242800,0,0,0,sad,
242840,0,0,0,sad,
242880,0,0,0,sad,
242920,0,1,0,sad,
242960,0,1,0,sad,
243000,0,1,0,sad,
243040,0,1,0,sad,
243080,0,1,0,sad,
243120,0,1,0,sad,
243160,0,0,0,sad,
243200,0,1,0,sad,
243240,0,1,0,sad,
243280,0,1,0,happy,
243320,0,1,0,happy,
243360,0,1,0,sad,
243400,0,1,0,neutral,
243440,0,1,0,happy,
243480,0,1,0,sad,
243520,0,1,0,sad,
243560,0,1,0,sad,
243600,0,1,0,sad,
243640,0,1,0,sad,
243680,0,1,0,sad,
243720,0,1,0,sad,
243760,0,1,0,sad,
243800,0,1,0,sad,
243840,0,1,0,sad,
243880,0,1,0,sad,
243920,0,1,0,sad,
243960,0,1,0,sad,
244000,0,1,0,sad,
244040,0,1,0,sad,
244080,0,1,0,sad,
244120,0,1,0,sad,
244160,0,1,0,sad,
244200,0,1,0,sad,
244240,0,1,0,neutral,
244280,0,1,0,angry,
244320,0,1,0,happy,
244360,0,1,0,happy,
244400,0,1,0,happy,
244440,0,1,0,sad,
244480,0,1,0,sad,
244520,0,1,0,sad,
244560,0,1,0,sad,
244600,0,1,0,sad,
244640,0,1,0,sad,
244680,0,1,0,sad,
244720,0,1,0,sad,
244760,0,1,0,sad,
244800,0,1,0,sad,
244840,0,1,0,sad,
244880,0,1,0,sad,
244920,0,1,0,sad,
244960,0,1,0,sad,
245000,0,1,0,sad,
245040,0,1,0,sad,
245080,0,1,0,sad,
245120,0,1,0,sad,
245160,0,1,0,sad,
245200,0,1,0,angry,
245240,0,1,0,angry,
245280,0,1,0,sad,
245320,0,1,0,happy,
245360,0,1,0,sad,
245400,0,1,0,sad,
245440,0,1,0,sad,
245480,0,1,0,fear,
245520,0,1,0,sad,
245560,0,1,0,sad,
245600,0,1,0,sad,
245640,0,1,0,sad,
245680,1,1,0,fear,
245720,1,1,0,sad,
245760,1,1,0,fear,
245800,1,1,0,sad,
245840,1,1,0,fear,
245880,1,1,0,sad,
245920,1,1,0,sad,
245960,1,1,0,angry,
246000,1,1,0,sad,
246040,1,1,0,sad,
246080,1,1,0,sad,
246120,1,1,0,sad,
246160,0,1,0,sad,
246200,0,1,0,sad,
246240,0,1,0,sad,
246280,0,1,0,sad,
246320,0,1,0,sad,
246360,0,1,0,sad,
246400,0,1,0,sad,
246440,0,1,0,sad,
246480,0,1,0,sad,
246520,0,1,0,sad,
246560,0,1,0,sad,
246600,1,1,0,sad,
246640,1,1,0,sad,
246680,0,1,0,sad,
246720,1,1,0,sad,
246760,1,1,0,sad,
246800,1,1,0,sad,
246840,1,1,0,sad,
246880,1,1,0,sad,
246920,1,1,0,sad,
246960,1,1,0,sad,
247000,1,1,0,sad,
247040,1,1,0,sad,
247080,1,1,0,sad,
247120,1,1,1,sad,
247160,1,1,0,sad,
247200,1,1,0,sad,
247240,1,1,0,sad,
247280,1,1,0,sad,
247320,1,1,0,sad,
247360,1,1,0,sad,
247400,1,1,0,sad,
247440,1,1,0,sad,
247480,1,1,0,sad,
247520,1,1,0,sad,
247560,1,1,0,fear,
247600,0,1,0,sad,
247640,1,1,0,fear,
247680,1,1,0,fear,
247720,1,1,0,fear,
247760,1,1,0,fear,
247800,1,1,0,sad,
247840,1,1,0,happy,
247880,1,1,0,sad,
247920,1,1,0,happy,
247960,1,1,0,sad,
248000,1,1,0,sad,
248040,1,1,0,sad,
248080,1,1,0,happy,
248120,1,1,0,happy,
248160,0,1,0,sad,
248200,0,1,0,sad,
248240,0,1,0,sad,
248280,0,1,0,sad,
248320,0,1,0,angry,
248360,0,1,0,angry,
248400,0,1,0,neutral,
248440,0,1,0,fear,
248480,0,1,0,fear,
248520,0,1,0,angry,
248560,0,1,0,fear,
248600,0,1,0,fear,
248640,0,1,0,happy,
248680,0,1,0,sad,
248720,0,1,0,angry,
248760,0,1,0,happy,
248800,0,1,0,angry,
248840,0,1,0,angry,
248880,0,1,0,angry,
248920,0,1,0,neutral,
248960,0,1,0,neutral,
249000,0,1,0,neutral,
249040,0,1,0,fear,
249080,0,1,0,angry,
249120,0,1,0,sad,
249160,0,1,0,sad,
249200,0,1,0,fear,
249240,0,1,0,happy,
249280,0,1,0,angry,
249320,0,1,0,angry,
249360,0,1,0,angry,
249400,1,1,0,sad,
249440,1,1,0,sad,
249480,1,1,0,fear,
249520,1,1,0,sad,
249560,1,1,0,happy,
249600,1,1,0,happy,
249640,1,1,0,happy,
249680,1,1,0,happy,
249720,1,1,0,sad,
249760,1,1,0,happy,
249800,1,1,0,happy,
249840,1,1,0,happy,
249880,1,1,0,sad,
249920,1,1,0,happy,
249960,1,1,0,sad,
250000,1,1,0,happy,
250040,1,1,0,happy,
250080,1,1,0,angry,
250120,1,1,0,sad,
250160,1,1,0,angry,
250200,1,1,0,sad,
250240,1,1,0,angry,
250280,1,1,0,sad,
250320,1,1,0,angry,
250360,1,1,0,sad,
250400,1,1,0,happy,
250440,1,1,0,sad,
250480,1,1,0,angry,
250520,1,1,0,happy,
250560,1,1,0,angry,
250600,1,1,0,angry,
250640,1,1,0,sad,
250680,1,1,0,sad,
250720,1,1,0,sad,
250760,1,1,0,sad,
250800,1,1,0,angry,
250840,1,1,0,angry,
250880,1,1,0,sad,
250920,1,1,0,sad,
250960,1,1,0,fear,
251000,1,1,0,sad,
251040,1,1,0,sad,
251080,1,1,0,sad,
251120,1,1,0,sad,
251160,1,1,0,sad,
251200,1,1,0,happy,
251240,0,1,0,sad,
251280,0,1,0,angry,
251320,0,1,0,sad,
251360,0,1,0,sad,
251400,1,1,0,happy,
251440,1,1,0,sad,
251480,1,1,0,sad,
251520,1,1,0,angry,
251560,1,1,0,sad,
251600,1,1,0,sad,
251640,1,1,0,happy,
251680,1,1,0,happy,
251720,1,1,0,happy,
251760,1,1,0,angry,
251800,1,1,0,angry,
251840,1,1,0,angry,
251880,1,1,0,angry,
251920,1,1,0,angry,
251960,1,1,0,happy,
252000,1,1,0,sad,
252040,1,1,0,sad,
252080,1,1,0,fear,
252120,1,1,1,sad,
252160,1,1,0,angry,
252200,1,1,0,angry,
252240,1,1,0,angry,
252280,1,1,0,angry,
252320,1,1,0,angry,
252360,1,1,0,sad,
252400,1,1,0,neutral,
252440,1,1,0,fear,
252480,1,1,0,sad,
252520,1,1,0,sad,
252560,1,1,0,sad,
252600,1,1,0,sad,
252640,1,1,0,happy,
252680,1,1,0,sad,
252720,1,1,0,sad,
252760,1,1,0,happy,
252800,1,1,0,happy,
252840,1,0,0,neutral,
252880,0,0,0,neutral,
252920,0,0,0,neutral,
252960,0,0,0,neutral,
253000,0,0,0,neutral,
253040,0,0,0,sad,
253080,1,0,0,neutral,
253120,1,0,0,happy,
253160,1,1,0,sad,
253200,1,1,0,sad,
253240,1,1,0,happy,
253280,1,1,0,happy,
253320,1,1,0,sad,
253360,1,1,0,happy,
253400,0,1,0,happy,
253440,1,1,0,sad,
253480,1,1,0,fear,
253520,1,1,0,happy,
253560,1,0,0,neutral,
253600,0,0,0,fear,
253640,0,0,1,sad,
253680,0,0,0,happy,
253720,0,0,0,happy,
253760,0,0,0,happy,
253800,0,0,0,happy,
253840,0,0,0,sad,
253880,0,0,0,happy,
253920,0,0,0,sad,
253960,0,0,0,happy,
254000,0,0,0,sad,
254040,0,0,0,happy,
254080,0,0,0,happy,
254120,0,0,0,sad,
254160,0,0,0,happy,
254200,0,0,0,sad,
254240,0,0,0,happy,
254280,0,0,0,happy,
254320,0,0,0,sad,
254360,0,0,0,sad,
254400,0,0,0,happy,
254440,0,0,0,sad,
254480,0,0,0,sad,
254520,0,0,0,happy,
254560,0,0,0,happy,
254600,1,0,0,sad,
254640,1,0,0,sad,
254680,1,0,0,sad,
254720,1,0,0,sad,
254760,1,0,0,sad,
254800,1,0,0,sad,
254840,1,0,0,sad,
254880,1,0,0,sad,
254920,1,0,0,sad,
254960,1,0,0,sad,
255000,1,0,0,sad,
255040,1,0,0,sad,
255080,1,0,0,happy,
255120,1,0,0,sad,
255160,1,0,0,sad,
255200,1,0,0,sad,
255240,1,0,0,sad,
255280,1,0,0,happy,
255320,1,0,0,sad,
255360,1,0,0,happy,
255400,1,0,0,sad,
255440,1,0,0,sad,
255480,1,0,0,sad,
255520,0,0,0,sad,
255560,0,0,0,happy,
255600,0,0,0,sad,
255640,0,0,0,happy,
255680,1,0,0,sad,
255720,0,0,0,sad,
255760,1,0,0,sad,
255800,1,0,0,sad,
255840,0,0,0,sad,
255880,1,0,0,sad,
255920,0,0,0,sad,
255960,0,0,0,sad,
256000,0,0,0,sad,
256040,0,0,0,sad,
256080,0,0,0,sad,
256120,0,0,0,sad,
256160,0,0,0,sad,
256200,0,0,0,sad,
256240,0,0,0,sad,
256280,0,0,0,sad,
256320,1,0,0,sad,
256360,0,0,0,sad,
256400,0,0,0,sad,
256440,1,0,0,sad,
256480,1,0,0,sad,
256520,1,0,0,sad,
256560,0,0,0,sad,
256600,0,0,0,sad,
256640,0,0,0,sad,
256680,1,0,0,sad,
256720,1,0,0,sad,
256760,1,0,0,neutral,
256800,0,0,0,sad,
256840,0,0,0,sad,
256880,1,0,0,sad,
256920,1,0,0,sad,
256960,1,0,0,sad,
257000,0,0,0,sad,
257040,0,0,0,sad,
257080,0,0,0,sad,
257120,0,0,0,sad,
257160,0,0,0,sad,
257200,0,0,0,sad,
257240,0,0,0,sad,
257280,0,0,0,sad,
257320,0,0,0,sad,
257360,0,0,0,sad,
257400,0,0,0,sad,
257440,0,0,0,sad,
257480,0,0,0,neutral,
257520,0,0,0,sad,
257560,0,0,0,neutral,
257600,0,0,0,sad,
257640,0,0,0,neutral,
257680,1,0,0,sad,
257720,0,0,0,neutral,
257760,0,0,0,sad,
257800,0,0,0,happy,
257840,0,0,0,fear,
257880,0,0,0,neutral,
257920,0,0,0,sad,
257960,0,0,0,neutral,
258000,0,0,0,happy,
258040,0,0,0,angry,
258080,0,0,0,happy,
258120,0,0,0,fear,
258160,0,0,0,happy,
258200,0,0,0,fear,
258240,0,0,0,neutral,
258280,0,0,0,neutral,
258320,0,0,0,fear,
258360,0,0,0,fear,
258400,1,0,0,neutral,
258440,1,0,0,sad,
258480,1,0,0,fear,
258520,1,0,0,neutral,
258560,1,0,0,fear,
258600,1,0,0,neutral,
258640,0,0,0,neutral,
258680,0,0,0,neutral,
258720,0,0,0,angry,
258760,1,0,0,neutral,
258800,1,0,0,sad,
258840,0,0,0,neutral,
258880,0,0,0,neutral,
258920,0,0,0,sad,
258960,1,0,0,angry,
259000,1,0,0,sad,
259040,1,0,0,neutral,
259080,1,0,0,neutral,
259120,1,0,0,neutral,
259160,1,0,0,neutral,
259200,1,0,0,neutral,
259240,1,0,0,sad,
259280,0,0,0,sad,
259320,0,0,0,angry,
259360,0,0,0,neutral,
259400,0,0,0,neutral,
259440,0,0,0,neutral,
259480,0,0,0,neutral,
259520,0,0,0,neutral,
259560,0,0,0,neutral,
259600,0,0,0,neutral,
259640,0,0,0,neutral,
259680,0,0,1,neutral,
259720,0,0,1,angry,
259760,0,0,0,angry,
259800,0,0,0,angry,
259840,0,0,0,neutral,
259880,0,0,1,angry,
259920,0,0,1,sad,
259960,0,0,0,sad,
260000,0,0,0,sad,
260040,0,0,1,sad,
260080,0,0,1,sad,
260120,0,0,1,sad,
260160,0,0,0,angry,
260200,0,0,0,angry,
260240,0,0,1,sad,
260280,0,0,0,sad,
260320,0,0,0,angry,
260360,0,0,0,neutral,
260400,0,0,1,happy,
260440,0,0,1,happy,
260520,0,0,0,neutral,
260560,0,0,1,angry,
260640,1,0,1,sad,
260680,0,0,1,happy,
260720,0,0,1,sad,
260760,0,0,1,neutral,
260800,0,0,0,happy,
260840,0,0,0,sad,
260880,0,0,0,neutral,
260920,0,0,0,happy,
261000,0,0,0,neutral,
261040,0,0,0,neutral,
261120,0,0,0,neutral,
261160,0,0,1,sad,
261240,0,0,0,sad,
261280,0,0,0,sad,
261320,0,0,0,sad,
261360,0,0,0,sad,
261400,0,0,0,sad,
261440,0,0,0,neutral,
261480,0,0,0,neutral,
261520,0,0,0,fear,
261600,0,0,0,happy,
261640,0,0,0,fear,
261680,0,0,1,sad,
261720,0,0,0,fear,
261760,0,0,0,angry,
261800,0,0,0,happy,
261840,0,0,0,neutral,
261880,0,0,0,neutral,
261960,0,0,0,happy,
262000,0,0,0,fear,
262040,0,0,1,fear,
262080,0,0,1,neutral,
262160,0,0,0,neutral,
262240,0,0,1,sad,
262280,0,0,0,neutral,
262320,0,0,0,sad,
262360,0,0,0,neutral,
262400,0,0,1,neutral,
262440,0,0,1,neutral,
262480,0,0,1,fear,
262520,0,0,0,neutral,
262560,0,0,0,happy,
262600,0,0,0,angry,
262640,0,0,1,sad,
262680,0,0,1,sad,
262720,0,0,0,sad,
262760,0,0,0,neutral,
262800,0,0,0,angry,
262840,0,0,0,happy,
262880,0,0,0,happy,
262920,0,0,0,sad,
262960,0,0,0,sad,
263000,0,0,0,sad,
263040,1,0,0,sad,
263080,1,0,0,sad,
263120,1,0,1,neutral,
263160,1,0,0,sad,
263200,1,0,0,sad,
263240,1,0,0,sad,
263280,1,0,1,angry,
263320,1,0,1,sad,
263360,1,0,1,angry,
263400,1,0,0,sad,
263440,1,0,0,sad,
263480,1,0,0,sad,
263520,1,0,1,sad,
263560,1,0,1,sad,
263600,1,0,1,sad,
263640,1,0,0,neutral,
263680,1,0,0,neutral,
263720,1,1,0,angry,
263760,1,0,1,neutral,
263800,1,0,1,neutral,
263840,1,0,0,neutral,
263880,1,0,1,angry,
263920,1,0,0,angry,
263960,1,0,0,angry,
264000,1,0,0,angry,
264040,1,0,0,neutral,
264080,1,0,0,neutral,
264120,1,0,0,angry,
264160,1,0,0,angry,
264200,1,0,1,angry,
264240,0,0,0,sad,
264280,0,0,0,sad,
264320,0,0,0,sad,
264360,0,0,0,fear,
264400,0,0,1,angry,
264440,0,0,1,fear,
264520,0,0,0,angry,
264560,0,0,0,surprise,
