cheating,timestamp,
250720,1,250720
250760,1,250760
250800,1,250800
250840,1,250840
250880,1,250880
250920,1,250920
250960,1,250960
251000,1,251000
251040,1,251040
251080,1,251080
251120,1,251120
251160,1,251160
251200,1,251200
251240,1,251240
251280,1,251280
251320,1,251320
251360,1,251360
251400,1,251400
251440,1,251440
251480,1,251480
251520,1,251520
251560,1,251560
251600,1,251600
251640,1,251640
251680,1,251680
251720,1,251720
251760,1,251760
251800,1,251800
251840,1,251840
251880,1,251880
251920,1,251920
251960,1,251960
252000,1,252000
252040,1,252040
252080,1,252080
252120,1,252120
252160,1,252160
252200,1,252200
252240,1,252240
252280,1,252280
252320,1,252320
252360,1,252360
252400,1,252400
252440,1,252440
252480,1,252480
252520,1,252520
252560,1,252560
252600,1,252600
252640,1,252640
252680,1,252680
252720,1,252720
252760,1,252760
252800,1,252800
252840,1,252840
252880,1,252880
252920,1,252920
252960,1,252960
253000,1,253000
253040,1,253040
253080,1,253080
253120,1,253120
253160,1,253160
253200,1,253200
253240,1,253240
253280,1,253280
253320,1,253320
253360,1,253360
253400,1,253400
253440,1,253440
253480,1,253480
253520,1,253520
253560,1,253560
253600,1,253600
253640,1,253640
253680,1,253680
253720,1,253720
253760,1,253760
253800,1,253800
253840,1,253840
253880,1,253880
253920,1,253920
253960,1,253960
254000,1,254000
254040,1,254040
254080,1,254080
254120,1,254120
254160,1,254160
254200,1,254200
254240,1,254240
254280,1,254280
254320,1,254320
254360,1,254360
254400,1,254400
254440,1,254440
254480,1,254480
254520,1,254520
254560,1,254560
254600,1,254600
254640,1,254640
254680,1,254680
254720,1,254720
254760,1,254760
254800,1,254800
254840,1,254840
254880,1,254880
254920,1,254920
254960,1,254960
255000,1,255000
255040,1,255040
255080,1,255080
255120,1,255120
255160,1,255160
255200,1,255200
255240,1,255240
255280,1,255280
255320,1,255320
255360,1,255360
255400,1,255400
255440,1,255440
255480,1,255480
255520,1,255520
255560,1,255560
255600,1,255600
255640,1,255640
255680,1,255680
255720,1,255720
255760,1,255760
255800,1,255800
255840,1,255840
255880,1,255880
255920,1,255920
255960,1,255960
256000,1,256000
256040,1,256040
256080,1,256080
256120,1,256120
256160,1,256160
256200,1,256200
256240,1,256240
256280,1,256280
256320,1,256320
256360,1,256360
256400,1,256400
256440,1,256440
256480,1,256480
256520,1,256520
256560,1,256560
256600,1,256600
256640,1,256640
256680,1,256680
256720,1,256720
256760,1,256760
256800,1,256800
256840,1,256840
256880,1,256880
256920,1,256920
256960,1,256960
257000,1,257000
257040,1,257040
257080,1,257080
257120,1,257120
257160,1,257160
257200,1,257200
257240,1,257240
257280,1,257280
257320,1,257320
257360,1,257360
257400,1,257400
257440,1,257440
257480,1,257480
257520,1,257520
257560,1,257560
257600,1,257600
257640,1,257640
257680,1,257680
257720,1,257720
257760,1,257760
257800,1,257800
257840,1,257840
257880,1,257880
257920,1,257920
257960,1,257960
258000,1,258000
258040,1,258040
258080,1,258080
258120,1,258120
258160,1,258160
258200,1,258200
258240,1,258240
258280,1,258280
258320,1,258320
258360,1,258360
258400,1,258400
258440,1,258440
258480,1,258480
258520,1,258520
258560,1,258560
258600,1,258600
258640,1,258640
258680,1,258680
258720,1,258720
258760,1,258760
258800,1,258800
258840,1,258840
258880,1,258880
258920,1,258920
258960,1,258960
259000,1,259000
259040,1,259040
259080,1,259080
259120,1,259120
259160,1,259160
259200,1,259200
259240,1,259240
259280,1,259280
259320,1,259320
259360,1,259360
259400,1,259400
259440,1,259440
259480,1,259480
259520,1,259520
259560,1,259560
259600,1,259600
259640,1,259640
259680,1,259680
259720,1,259720
259760,1,259760
259800,1,259800
259840,1,259840
259880,1,259880
259920,1,259920
259960,1,259960
260000,1,260000
260040,1,260040
260080,1,260080
260120,1,260120
260160,1,260160
260200,1,260200
260240,1,260240
260280,1,260280
260320,1,260320
260360,1,260360
260400,1,260400
260440,1,260440
260480,1,260480
260520,1,260520
260560,1,260560
260600,1,260600
260640,1,260640
260680,1,260680
260720,1,260720
260760,1,260760
260800,1,260800
260840,1,260840
260880,1,260880
260920,1,260920
260960,1,260960
261000,1,261000
261040,1,261040
261080,1,261080
261120,1,261120
261160,1,261160
261200,1,261200
261240,1,261240
261280,1,261280
261320,1,261320
261360,1,261360
261400,1,261400
261440,1,261440
261480,1,261480
261520,1,261520
261560,1,261560
261600,1,261600
261640,1,261640
261680,1,261680
261720,1,261720
261760,1,261760
261800,1,261800
261840,1,261840
261880,1,261880
261920,1,261920
261960,1,261960
262000,1,262000
262040,1,262040
262080,1,262080
262120,1,262120
262160,1,262160
262200,1,262200
262240,1,262240
262280,1,262280
262320,1,262320
262360,1,262360
262400,1,262400
262440,1,262440
262480,1,262480
262520,1,262520
262560,1,262560
262600,1,262600
262640,1,262640
262680,1,262680
262720,1,262720
262760,1,262760
262800,1,262800
262840,1,262840
262880,1,262880
262920,1,262920
262960,1,262960
263000,1,263000
263040,1,263040
263080,1,263080
263120,1,263120
263160,1,263160
263200,1,263200
263240,1,263240
263280,1,263280
263320,1,263320
263360,1,263360
263400,1,263400
263440,1,263440
263480,1,263480
263520,1,263520
263560,1,263560
263600,1,263600
263640,1,263640
263680,1,263680
263720,1,263720
263760,1,263760
263800,1,263800
263840,1,263840
263880,1,263880
263920,1,263920
263960,1,263960
264000,1,264000
264040,1,264040
264080,1,264080
264120,1,264120
264160,1,264160
264200,1,264200
264240,1,264240
264280,1,264280
264320,1,264320
264360,1,264360
264400,1,264400
264440,1,264440
264480,1,264480
264520,1,264520
264560,1,264560
264600,1,264600
264640,1,264640
264680,1,264680
264720,1,264720
264760,1,264760
264800,1,264800
264840,1,264840
264880,1,264880
264920,1,264920
264960,1,264960
265000,1,265000
265040,1,265040
265080,1,265080
265120,1,265120
265160,1,265160
265200,1,265200
265240,1,265240
265280,1,265280
265320,1,265320
265360,1,265360
265400,1,265400
265440,1,265440
265480,1,265480
265520,1,265520
265560,1,265560
265600,1,265600
265640,1,265640
265680,1,265680
265720,1,265720
265760,1,265760
265800,1,265800
265840,1,265840
265880,1,265880
265920,1,265920
265960,1,265960
266000,1,266000
266040,1,266040
266080,1,266080
266120,1,266120
266160,1,266160
266200,1,266200
266240,1,266240
266280,1,266280
266320,1,266320
266360,1,266360
266400,1,266400
266440,1,266440
266480,1,266480
266520,1,266520
266560,1,266560
266600,1,266600
266640,1,266640
266680,1,266680
266720,1,266720
266760,1,266760
266800,1,266800
266840,1,266840
266880,1,266880
266920,1,266920
266960,1,266960
267000,1,267000
267040,1,267040
267080,1,267080
267120,1,267120
267160,1,267160
267200,1,267200
267240,1,267240
267280,1,267280
267320,1,267320
267360,1,267360
267400,1,267400
267440,1,267440
267480,1,267480
267520,1,267520
267560,1,267560
267600,1,267600
267640,1,267640
267680,1,267680
267720,1,267720
267760,1,267760
267800,1,267800
267840,1,267840
267880,1,267880
267920,1,267920
267960,1,267960
268000,1,268000
268040,1,268040
268080,1,268080
268120,1,268120
268160,1,268160
268200,1,268200
268240,1,268240
268280,1,268280
268320,1,268320
268360,1,268360
268400,1,268400
268440,1,268440
268480,1,268480
268520,1,268520
268560,1,268560
268600,1,268600
268640,1,268640
268680,1,268680
268720,1,268720
268760,1,268760
268800,1,268800
268840,1,268840
268880,1,268880
268920,1,268920
268960,1,268960
269000,1,269000
269040,1,269040
269080,1,269080
269120,1,269120
269160,1,269160
269200,1,269200
269240,1,269240
269280,1,269280
269320,1,269320
269360,1,269360
269400,1,269400
269440,1,269440
269480,1,269480
269520,1,269520
269560,1,269560
269600,1,269600
269640,1,269640
269680,1,269680
269720,1,269720
269760,1,269760
269800,1,269800
269840,1,269840
269880,1,269880
269920,1,269920
269960,1,269960
270000,1,270000
270040,1,270040
0,0,270080
0,0,270120
0,0,270160
0,0,270200
0,0,270240
0,0,270280
0,0,270320
0,0,270360
0,0,270400
0,0,270440
0,0,270480
0,0,270520
0,0,270560
0,0,270600
0,0,270640
0,0,270680
0,0,270720
0,0,270760
0,0,270800
0,0,270840
0,0,270880
0,0,270920
0,0,270960
0,0,271000
0,0,271040
0,0,271080
0,0,271120
0,0,271160
0,0,271200
0,0,271240
0,0,271280
0,0,271320
0,0,271360
0,0,271400
0,0,271440
0,0,271480
0,0,271520
0,0,271560
0,0,271600
0,0,271640
0,0,271680
0,0,271720
0,0,271760
0,0,271800
0,0,271840
0,0,271880
0,0,271920
0,0,271960
0,0,272000
0,0,272040
0,0,272080
0,0,272120
0,0,272160
0,0,272200
0,0,272240
0,0,272280
0,0,272320
0,0,272360
0,0,272400
0,0,272440
0,0,272480
0,0,272520
0,0,272560
0,0,272600
0,0,272640
0,0,272680
0,0,272720
0,0,272760
0,0,272800
0,0,272840
0,0,272880
0,0,272920
0,0,272960
0,0,273000
0,0,273040
0,0,273080
0,0,273120
0,0,273160
0,0,273200
0,0,273240
0,0,273280
0,0,273320
0,0,273360
0,0,273400
0,0,273440
0,0,273480
0,0,273520
0,0,273560
0,0,273600
0,0,273640
0,0,273680
0,0,273720
0,0,273760
0,0,273800
0,0,273840
0,0,273880
0,0,273920
0,0,273960
0,0,274000
0,0,274040
0,0,274080
0,0,274120
0,0,274160
0,0,274200
0,0,274240
0,0,274280
0,0,274320
0,0,274360
0,0,274400
0,0,274440
0,0,274480
0,0,274520
0,0,274560
0,0,274600
0,0,274640
0,0,274680
0,0,274720
0,0,274760
0,0,274800
0,0,274840
0,0,274880
0,0,274920
0,0,274960
0,0,275000
0,0,275040
0,0,275080
0,0,275120
0,0,275160
0,0,275200
0,0,275240
0,0,275280
0,0,275320
0,0,275360
0,0,275400
0,0,275440
0,0,275480
0,0,275520
0,0,275560
0,0,275600
0,0,275640
0,0,275680
0,0,275720
0,0,275760
0,0,275800
0,0,275840
0,0,275880
0,0,275920
0,0,275960
0,0,276000
0,0,276040
0,0,276080
0,0,276120
0,0,276160
0,0,276200
0,0,276240
0,0,276280
0,0,276320
0,0,276360
0,0,276400
0,0,276440
0,0,276480
0,0,276520
0,0,276560
0,0,276600
0,0,276640
0,0,276680
0,0,276720
0,0,276760
0,0,276800
0,0,276840
0,0,276880
0,0,276920
0,0,276960
0,0,277000
0,0,277040
0,0,277080
0,0,277120
0,0,277160
0,0,277200
0,0,277240
0,0,277280
0,0,277320
0,0,277360
0,0,277400
0,0,277440
0,0,277480
0,0,277520
0,0,277560
0,0,277600
0,0,277640
0,0,277680
0,0,277720
0,0,277760
0,0,277800
0,0,277840
0,0,277880
0,0,277920
0,0,277960
0,0,278000
0,0,278040
0,0,278080
0,0,278120
0,0,278160
0,0,278200
0,0,278240
0,0,278280
0,0,278320
0,0,278360
0,0,278400
0,0,278440
0,0,278480
0,0,278520
0,0,278560
0,0,278600
0,0,278640
0,0,278680
0,0,278720
0,0,278760
0,0,278800
0,0,278840
0,0,278880
0,0,278920
0,0,278960
0,0,279000
0,0,279040
0,0,279080
0,0,279120
0,0,279160
0,0,279200
0,0,279240
0,0,279280
0,0,279320
0,0,279360
0,0,279400
0,0,279440
0,0,279480
0,0,279520
0,0,279560
0,0,279600
0,0,279640
0,0,279680
0,0,279720
0,0,279760
0,0,279800
0,0,279840
0,0,279880
0,0,279920
0,0,279960
0,0,280000
0,0,280040
0,0,280080
0,0,280120
0,0,280160
0,0,280200
0,0,280240
0,0,280280
0,0,280320
0,0,280360
0,0,280400
0,0,280440
0,0,280480
0,0,280520
0,0,280560
0,0,280600
0,0,280640
0,0,280680
0,0,280720
0,0,280760
0,0,280800
0,0,280840
0,0,280880
0,0,280920
0,0,280960
0,0,281000
0,0,281040
0,0,281080
0,0,281120
0,0,281160
0,0,281200
0,0,281240
0,0,281280
0,0,281320
0,0,281360
0,0,281400
0,0,281440
0,0,281480
0,0,281520
0,0,281560
0,0,281600
0,0,281640
0,0,281680
0,0,281720
0,0,281760
0,0,281800
0,0,281840
0,0,281880
0,0,281920
0,0,281960
0,0,282000
0,0,282040
0,0,282080
0,0,282120
0,0,282160
0,0,282200
0,0,282240
0,0,282280
0,0,282320
0,0,282360
0,0,282400
0,0,282440
0,0,282480
0,0,282520
0,0,282560
0,0,282600
0,0,282640
0,0,282680
0,0,282720
0,0,282760
0,0,282800
0,0,282840
0,0,282880
0,0,282920
0,0,282960
0,0,283000
0,0,283040
0,0,283080
0,0,283120
0,0,283160
0,0,283200
0,0,283240
0,0,283280
0,0,283320
0,0,283360
0,0,283400
0,0,283440
0,0,283480
0,0,283520
0,0,283560
0,0,283600
0,0,283640
0,0,283680
0,0,283720
0,0,283760
0,0,283800
0,0,283840
0,0,283880
0,0,283920
0,0,283960
0,0,284000
0,0,284040
0,0,284080
0,0,284120
0,0,284160
0,0,284200
0,0,284240
0,0,284280
0,0,284320
0,0,284360
0,0,284400
0,0,284440
0,0,284480
0,0,284520
0,0,284560
0,0,284600
0,0,284640
0,0,284680
0,0,284720
0,0,284760
0,0,284800
0,0,284840
0,0,284880
0,0,284920
0,0,284960
0,0,285000
0,0,285040
0,0,285080
0,0,285120
0,0,285160
0,0,285200
0,0,285240
0,0,285280
0,0,285320
0,0,285360
0,0,285400
0,0,285440
0,0,285480
0,0,285520
0,0,285560
0,0,285600
0,0,285640
0,0,285680
0,0,285720
0,0,285760
0,0,285800
0,0,285840
0,0,285880
0,0,285920
0,0,285960
0,0,286000
0,0,286040
0,0,286080
0,0,286120
0,0,286160
0,0,286200
0,0,286240
0,0,286280
0,0,286320
0,0,286360
0,0,286400
0,0,286440
0,0,286480
0,0,286520
0,0,286560
0,0,286600
0,0,286640
0,0,286680
0,0,286720
0,0,286760
0,0,286800
0,0,286840
0,0,286880
0,0,286920
0,0,286960
0,0,287000
0,0,287040
0,0,287080
0,0,287120
0,0,287160
0,0,287200
0,0,287240
0,0,287280
0,0,287320
0,0,287360
0,0,287400
0,0,287440
0,0,287480
0,0,287520
0,0,287560
0,0,287600
0,0,287640
0,0,287680
0,0,287720
0,0,287760
0,0,287800
0,0,287840
0,0,287880
0,0,287920
0,0,287960
0,0,288000
0,0,288040
0,0,288080
0,0,288120
0,0,288160
0,0,288200
0,0,288240
0,0,288280
0,0,288320
0,0,288360
0,0,288400
0,0,288440
0,0,288480
0,0,288520
0,0,288560
0,0,288600
0,0,288640
0,0,288680
0,0,288720
0,0,288760
0,0,288800
0,0,288840
0,0,288880
0,0,288920
0,0,288960
0,0,289000
0,0,289040
0,0,289080
0,0,289120
0,0,289160
0,0,289200
0,0,289240
0,0,289280
0,0,289320
0,0,289360
0,0,289400
0,0,289440
0,0,289480
0,0,289520
0,0,289560
0,0,289600
0,0,289640
0,0,289680
0,0,289720
0,0,289760
0,0,289800
0,0,289840
0,0,289880
0,0,289920
0,0,289960
0,0,290000
0,0,290040
0,0,290080
0,0,290120
0,0,290160
0,0,290200
0,0,290240
0,0,290280
0,0,290320
0,0,290360
0,0,290400
0,0,290440
0,0,290480
0,0,290520
0,0,290560
0,0,290600
0,0,290640
0,0,290680
0,0,290720
0,0,290760
0,0,290800
0,0,290840
0,0,290880
0,0,290920
0,0,290960
0,0,291000
0,0,291040
0,0,291080
0,0,291120
0,0,291160
0,0,291200
0,0,291240
0,0,291280
0,0,291320
0,0,291360
0,0,291400
0,0,291440
0,0,291480
0,0,291520
0,0,291560
0,0,291600
0,0,291640
0,0,291680
0,0,291720
0,0,291760
0,0,291800
0,0,291840
0,0,291880
0,0,291920
0,0,291960
0,0,292000
0,0,292040
0,0,292080
0,0,292120
0,0,292160
0,0,292200
0,0,292240
0,0,292280
0,0,292320
0,0,292360
0,0,292400
0,0,292440
0,0,292480
0,0,292520
0,0,292560
0,0,292600
0,0,292640
0,0,292680
0,0,292720
0,0,292760
0,0,292800
0,0,292840
0,0,292880
0,0,292920
0,0,292960
0,0,293000
0,0,293040
0,0,293080
0,0,293120
0,0,293160
0,0,293200
0,0,293240
0,0,293280
0,0,293320
0,0,293360
0,0,293400
0,0,293440
0,0,293480
0,0,293520
0,0,293560
0,0,293600
0,0,293640
0,0,293680
0,0,293720
0,0,293760
0,0,293800
0,0,293840
0,0,293880
0,0,293920
0,0,293960
0,0,294000
0,0,294040
0,0,294080
0,0,294120
0,0,294160
0,0,294200
0,0,294240
0,0,294280
0,0,294320
0,0,294360
0,0,294400
0,0,294440
0,0,294480
0,0,294520
0,0,294560
0,0,294600
0,0,294640
0,0,294680
0,0,294720
0,0,294760
0,0,294800
0,0,294840
0,0,294880
0,0,294920
0,0,294960
0,0,295000
0,0,295040
0,0,295080
0,0,295120
0,0,295160
0,0,295200
0,0,295240
0,0,295280
0,0,295320
0,0,295360
0,0,295400
0,0,295440
0,0,295480
0,0,295520
0,0,295560
0,0,295600
0,0,295640
0,0,295680
0,0,295720
0,0,295760
0,0,295800
0,0,295840
0,0,295880
0,0,295920
0,0,295960
0,0,296000
0,0,296040
0,0,296080
0,0,296120
0,0,296160
0,0,296200
0,0,296240
0,0,296280
0,0,296320
0,0,296360
0,0,296400
0,0,296440
0,0,296480
0,0,296520
0,0,296560
0,0,296600
0,0,296640
0,0,296680
0,0,296720
0,0,296760
0,0,296800
0,0,296840
0,0,296880
0,0,296920
0,0,296960
0,0,297000
0,0,297040
0,0,297080
0,0,297120
0,0,297160
0,0,297200
0,0,297240
0,0,297280
0,0,297320
0,0,297360
0,0,297400
0,0,297440
0,0,297480
0,0,297520
0,0,297560
0,0,297600
0,0,297640
0,0,297680
0,0,297720
0,0,297760
0,0,297800
0,0,297840
0,0,297880
0,0,297920
0,0,297960
0,0,298000
0,0,298040
0,0,298080
0,0,298120
0,0,298160
0,0,298200
0,0,298240
0,0,298280
0,0,298320
0,0,298360
0,0,298400
0,0,298440
0,0,298480
0,0,298520
0,0,298560
0,0,298600
0,0,298640
0,0,298680
0,0,298720
0,0,298760
0,0,298800
0,0,298840
0,0,298880
0,0,298920
0,0,298960
0,0,299000
0,0,299040
0,0,299080
0,0,299120
0,0,299160
0,0,299200
0,0,299240
0,0,299280
0,0,299320
0,0,299360
0,0,299400
0,0,299440
0,0,299480
0,0,299520
0,0,299560
0,0,299600
0,0,299640
0,0,299680
0,0,299720
0,0,299760
0,0,299800
0,0,299840
0,0,299880
0,0,299920
0,0,299960
0,0,300000
0,0,300040
0,0,300080
0,0,300120
0,0,300160
0,0,300200
0,0,300240
0,0,300280
0,0,300320
0,0,300360
0,0,300400
0,0,300440
0,0,300480
0,0,300520
0,0,300560
0,0,300600
0,0,300640
0,0,300680
0,0,300720
0,0,300760
0,0,300800
0,0,300840
0,0,300880
0,0,300920
0,0,300960
0,0,301000
0,0,301040
0,0,301080
0,0,301120
0,0,301160
0,0,301200
0,0,301240
0,0,301280
0,0,301320
0,0,301360
0,0,301400
0,0,301440
0,0,301480
0,0,301520
0,0,301560
0,0,301600
0,0,301640
0,0,301680
0,0,301720
0,0,301760
0,0,301800
0,0,301840
0,0,301880
0,0,301920
0,0,301960
0,0,302000
0,0,302040
0,0,302080
0,0,302120
0,0,302160
0,0,302200
0,0,302240
0,0,302280
0,0,302320
0,0,302360
0,0,302400
0,0,302440
0,0,302480
0,0,302520
0,0,302560
0,0,302600
0,0,302640
0,0,302680
0,0,302720
0,0,302760
0,0,302800
0,0,302840
0,0,302880
0,0,302920
0,0,302960
0,0,303000
0,0,303040
0,0,303080
0,0,303120
0,0,303160
0,0,303200
0,0,303240
0,0,303280
0,0,303320
0,0,303360
0,0,303400
0,0,303440
0,0,303480
0,0,303520
0,0,303560
0,0,303600
0,0,303640
0,0,303680
0,0,303720
0,0,303760
0,0,303800
0,0,303840
0,0,303880
0,0,303920
0,0,303960
0,0,304000
0,0,304040
0,0,304080
0,0,304120
0,0,304160
0,0,304200
0,0,304240
0,0,304280
0,0,304320
0,0,304360
0,0,304400
0,0,304440
0,0,304480
0,0,304520
0,0,304560
0,0,304600
0,0,304640
0,0,304680
0,0,304720
0,0,304760
0,0,304800
0,0,304840
0,0,304880
0,0,304920
0,0,304960
0,0,305000
0,0,305040
0,0,305080
0,0,305120
0,0,305160
0,0,305200
0,0,305240
0,0,305280
0,0,305320
0,0,305360
0,0,305400
0,0,305440
0,0,305480
0,0,305520
0,0,305560
0,0,305600
0,0,305640
0,0,305680
0,0,305720
0,0,305760
0,0,305800
0,0,305840
0,0,305880
0,0,305920
0,0,305960
0,0,306000
0,0,306040
0,0,306080
0,0,306120
0,0,306160
0,0,306200
0,0,306240
0,0,306280
0,0,306320
0,0,306360
0,0,306400
0,0,306440
0,0,306480
0,0,306520
0,0,306560
0,0,306600
0,0,306640
0,0,306680
0,0,306720
0,0,306760
0,0,306800
0,0,306840
0,0,306880
0,0,306920
0,0,306960
0,0,307000
0,0,307040
0,0,307080
0,0,307120
0,0,307160
0,0,307200
0,0,307240
0,0,307280
0,0,307320
0,0,307360
0,0,307400
0,0,307440
0,0,307480
0,0,307520
0,0,307560
0,0,307600
0,0,307640
0,0,307680
0,0,307720
0,0,307760
0,0,307800
0,0,307840
0,0,307880
0,0,307920
0,0,307960
0,0,308000
0,0,308040
0,0,308080
0,0,308120
0,0,308160
0,0,308200
0,0,308240
0,0,308280
0,0,308320
0,0,308360
0,0,308400
0,0,308440
0,0,308480
0,0,308520
0,0,308560
0,0,308600
0,0,308640
0,0,308680
0,0,308720
0,0,308760
0,0,308800
0,0,308840
0,0,308880
0,0,308920
0,0,308960
0,0,309000
0,0,309040
0,0,309080
0,0,309120
0,0,309160
0,0,309200
0,0,309240
0,0,309280
0,0,309320
0,0,309360
0,0,309400
0,0,309440
0,0,309480
0,0,309520
0,0,309560
0,0,309600
0,0,309640
0,0,309680
0,0,309720
0,0,309760
0,0,309800
0,0,309840
0,0,309880
0,0,309920
0,0,309960
0,0,310000
0,0,310040
0,0,310080
0,0,310120
0,0,310160
0,0,310200
0,0,310240
0,0,310280
0,0,310320
0,0,310360
0,0,310400
0,0,310440
0,0,310480
0,0,310520
0,0,310560
0,0,310600
0,0,310640
0,0,310680
0,0,310720
0,0,310760
0,0,310800
0,0,310840
0,0,310880
0,0,310920
0,0,310960
0,0,311000
0,0,311040
0,0,311080
0,0,311120
0,0,311160
0,0,311200
0,0,311240
0,0,311280
0,0,311320
0,0,311360
0,0,311400
0,0,311440
0,0,311480
0,0,311520
0,0,311560
0,0,311600
0,0,311640
0,0,311680
0,0,311720
0,0,311760
0,0,311800
0,0,311840
0,0,311880
0,0,311920
0,0,311960
0,0,312000
0,0,312040
0,0,312080
0,0,312120
0,0,312160
0,0,312200
0,0,312240
0,0,312280
0,0,312320
0,0,312360
0,0,312400
0,0,312440
0,0,312480
0,0,312520
0,0,312560
0,0,312600
0,0,312640
0,0,312680
0,0,312720
0,0,312760
0,0,312800
0,0,312840
0,0,312880
0,0,312920
0,0,312960
0,0,313000
0,0,313040
0,0,313080
0,0,313120
0,0,313160
0,0,313200
0,0,313240
0,0,313280
0,0,313320
0,0,313360
0,0,313400
0,0,313440
0,0,313480
0,0,313520
0,0,313560
0,0,313600
0,0,313640
0,0,313680
0,0,313720
0,0,313760
0,0,313800
0,0,313840
0,0,313880
0,0,313920
0,0,313960
0,0,314000
0,0,314040
0,0,314080
0,0,314120
0,0,314160
0,0,314200
0,0,314240
0,0,314280
0,0,314320
0,0,314360
0,0,314400
0,0,314440
0,0,314480
0,0,314520
0,0,314560
0,0,314600
0,0,314640
0,0,314680
0,0,314720
0,0,314760
0,0,314800
0,0,314840
0,0,314880
0,0,314920
0,0,314960
0,0,315000
0,0,315040
0,0,315080
0,0,315120
0,0,315160
0,0,315200
0,0,315240
0,0,315280
0,0,315320
0,0,315360
0,0,315400
0,0,315440
0,0,315480
0,0,315520
0,0,315560
0,0,315600
0,0,315640
0,0,315680
0,0,315720
0,0,315760
0,0,315800
0,0,315840
0,0,315880
0,0,315920
0,0,315960
0,0,316000
0,0,316040
0,0,316080
0,0,316120
0,0,316160
0,0,316200
0,0,316240
0,0,316280
0,0,316320
0,0,316360
0,0,316400
0,0,316440
0,0,316480
0,0,316520
0,0,316560
0,0,316600
0,0,316640
0,0,316680
0,0,316720
0,0,316760
0,0,316800
0,0,316840
0,0,316880
0,0,316920
0,0,316960
0,0,317000
0,0,317040
0,0,317080
0,0,317120
0,0,317160
0,0,317200
0,0,317240
0,0,317280
0,0,317320
0,0,317360
0,0,317400
0,0,317440
0,0,317480
0,0,317520
0,0,317560
0,0,317600
0,0,317640
0,0,317680
0,0,317720
0,0,317760
0,0,317800
0,0,317840
0,0,317880
0,0,317920
0,0,317960
0,0,318000
0,0,318040
0,0,318080
0,0,318120
0,0,318160
0,0,318200
0,0,318240
0,0,318280
0,0,318320
0,0,318360
0,0,318400
0,0,318440
0,0,318480
0,0,318520
0,0,318560
0,0,318600
0,0,318640
0,0,318680
0,0,318720
0,0,318760
0,0,318800
0,0,318840
0,0,318880
0,0,318920
0,0,318960
0,0,319000
0,0,319040
0,0,319080
0,0,319120
0,0,319160
0,0,319200
0,0,319240
0,0,319280
0,0,319320
0,0,319360
0,0,319400
0,0,319440
0,0,319480
0,0,319520
0,0,319560
0,0,319600
0,0,319640
0,0,319680
0,0,319720
0,0,319760
0,0,319800
0,0,319840
0,0,319880
0,0,319920
0,0,319960
0,0,320000
0,0,320040
0,0,320080
0,0,320120
0,0,320160
0,0,320200
0,0,320240
0,0,320280
0,0,320320
0,0,320360
0,0,320400
0,0,320440
0,0,320480
0,0,320520
0,0,320560
0,0,320600
0,0,320640
0,0,320680
0,0,320720
0,0,320760
0,0,320800
0,0,320840
0,0,320880
0,0,320920
0,0,320960
0,0,321000
0,0,321040
0,0,321080
0,0,321120
0,0,321160
0,0,321200
0,0,321240
0,0,321280
0,0,321320
0,0,321360
0,0,321400
0,0,321440
0,0,321480
0,0,321520
0,0,321560
0,0,321600
0,0,321640
0,0,321680
0,0,321720
0,0,321760
0,0,321800
0,0,321840
0,0,321880
0,0,321920
0,0,321960
0,0,322000
0,0,322040
0,0,322080
0,0,322120
0,0,322160
0,0,322200
0,0,322240
0,0,322280
0,0,322320
0,0,322360
0,0,322400
0,0,322440
0,0,322480
0,0,322520
0,0,322560
0,0,322600
0,0,322640
0,0,322680
0,0,322720
0,0,322760
0,0,322800
0,0,322840
0,0,322880
0,0,322920
0,0,322960
0,0,323000
0,0,323040
0,0,323080
0,0,323120
0,0,323160
0,0,323200
0,0,323240
0,0,323280
0,0,323320
0,0,323360
0,0,323400
0,0,323440
0,0,323480
0,0,323520
0,0,323560
0,0,323600
0,0,323640
0,0,323680
0,0,323720
0,0,323760
0,0,323800
0,0,323840
0,0,323880
0,0,323920
0,0,323960
0,0,324000
0,0,324040
0,0,324080
0,0,324120
0,0,324160
0,0,324200
0,0,324240
0,0,324280
0,0,324320
0,0,324360
0,0,324400
0,0,324440
0,0,324480
0,0,324520
0,0,324560
0,0,324600
0,0,324640
0,0,324680
0,0,324720
0,0,324760
0,0,324800
0,0,324840
0,0,324880
0,0,324920
0,0,324960
0,0,325000
0,0,325040
0,0,325080
0,0,325120
0,0,325160
0,0,325200
0,0,325240
0,0,325280
0,0,325320
0,0,325360
0,0,325400
0,0,325440
0,0,325480
0,0,325520
0,0,325560
0,0,325600
0,0,325640
0,0,325680
0,0,325720
0,0,325760
0,0,325800
0,0,325840
0,0,325880
0,0,325920
0,0,325960
0,0,326000
0,0,326040
0,0,326080
0,0,326120
0,0,326160
0,0,326200
0,0,326240
0,0,326280
0,0,326320
0,0,326360
0,0,326400
0,0,326440
0,0,326480
0,0,326520
0,0,326560
0,0,326600
0,0,326640
0,0,326680
0,0,326720
0,0,326760
0,0,326800
0,0,326840
0,0,326880
0,0,326920
0,0,326960
0,0,327000
0,0,327040
0,0,327080
0,0,327120
0,0,327160
0,0,327200
0,0,327240
0,0,327280
0,0,327320
0,0,327360
0,0,327400
0,0,327440
0,0,327480
0,0,327520
0,0,327560
0,0,327600
0,0,327640
0,0,327680
0,0,327720
0,0,327760
0,0,327800
0,0,327840
